"code","lambdaZ_hat_T","lambdaZ_lo_T","lambdaZ_hi_T"
474,0.00192985902385168,0.000914853246175038,0.0109066784435859
475,0.0018835930887823,0.000919301508643485,0.0112765566676764
476,0.00192380745943657,0.00090322448273667,0.0115854738553243
477,0.00189752504268085,0.000909884287441319,0.0108556477186363
478,0.00187281567046109,0.000929977866254042,0.0112062961800886
479,0.00184005918462878,0.000917375703891161,0.0106668138332266
480,0.00186597740093375,0.000899255498552201,0.0113023213175141
481,0.0018245582803385,0.000904042776697821,0.011243275111018
482,0.00176001766879044,0.00091767136970613,0.0116951470349221
483,0.00172799899655842,0.000912920325929156,0.0129285018901571
484,0.00182543968702073,0.000908177580326624,0.0111264925927505
485,0.00180229314781388,0.000904971074711123,0.0109951681507561
486,0.00174694478405756,0.000923899849209534,0.0111769998015978
487,0.00172767306450264,0.000911080207407723,0.0122976261850863
488,0.00179570739149743,0.000907880286569891,0.0115853200843223
489,0.00177942464948108,0.00090733397979552,0.0111062549209648
490,0.00171180956767258,0.000908438254878909,0.0119001059333702
491,0.00169400832491939,0.000908989325603559,0.0126598801747387
492,0.00177030645690283,0.000911010863817064,0.0112920718485702
493,0.00176240865807817,0.000905077863969398,0.0125565932363498
494,0.0017046048779491,0.000915014500718412,0.0114997853931448
495,0.00169319013047351,0.000909574765866926,0.0113597423438074
496,0.00203030022734974,0.000909985537173816,0.0108472719117877
497,0.00198621479954098,0.000905191357464429,0.0115579300750755
498,0.00193854936099548,0.000918118549051234,0.0120622331986548
499,0.00190406232409932,0.000908457594842772,0.0119712946633537
500,0.00195410127840306,0.000908465110585437,0.0117483384026259
501,0.00193516488107539,0.000896355618407291,0.0114898150883361
502,0.00190210355011949,0.000921487494328678,0.0113397202583747
503,0.00188547187533232,0.00091500912538646,0.0110474178722969
504,0.00194821851000699,0.000902354418508149,0.0133002561911321
505,0.00193034729979289,0.000906246013155625,0.0107246652592068
506,0.00189115369927783,0.000912253495242023,0.011417799574734
507,0.00186881493117827,0.000908036266036577,0.0109620669618199
508,0.00189174861662703,0.000911982243468376,0.0112016620943533
509,0.00188588708329274,0.00090166342096986,0.0103963007227196
510,0.00186356927100948,0.000926724733035535,0.0104840054007634
511,0.00185130546316603,0.000909785167049445,0.0113445644284487
512,0.00230715068855744,0.000921875921319513,0.0123276239680341
513,0.00224185667582858,0.000907888455673734,0.0103725735418619
514,0.00209525520794727,0.000929946710445235,0.0111095633497047
515,0.00205303772140881,0.00090271237044476,0.00984809677391174
516,0.00223080722695729,0.000917295068687851,0.0116527442711192
517,0.00220415441930741,0.000917172332785828,0.0100100959946916
518,0.00205851068739541,0.000928813343844698,0.0106070283112535
519,0.0020458836908975,0.000910487412170643,0.0107983879145791
520,0.00221940617105787,0.000920576682428143,0.0114959445900695
521,0.00218607050780706,0.00089820824706144,0.00982260037752786
522,0.0020266937294505,0.000918398351768524,0.00984228161894118
523,0.00199899823511646,0.00091614582943004,0.00974230318735063
524,0.00220042992570363,0.000920763918429527,0.0118527591165331
525,0.00219286341649935,0.000899433843943533,0.0104596144323994
526,0.00202392075901118,0.000918550556397079,0.0112123740407999
527,0.00201636657433986,0.000911846175787097,0.0108873003605268
528,0.00242917794260246,0.000923434199504666,0.0127077583787292
529,0.00237302501981802,0.000901419399477392,0.0104354023860516
530,0.00223792696135748,0.000928684654891698,0.0110160692960896
531,0.00220270673487474,0.000917746832523942,0.010397048098424
532,0.00232135497942618,0.000910491467360358,0.012424473737555
533,0.00230561615511531,0.000911942528620687,0.0112049204563534
534,0.00218925503871696,0.00093133167629175,0.0115667476244232
535,0.00218730736675026,0.000912279182178974,0.0104059705224065
536,0.00231454232073659,0.000914037284800304,0.0115196905957547
537,0.00228669810499441,0.000898307032359978,0.0108456513432015
538,0.00215757201605984,0.000916603027228061,0.0115992644175316
539,0.00213073697203907,0.000919539060317559,0.0107554885007157
540,0.00225923606656461,0.000914673337026666,0.012279886091655
541,0.00225617574947223,0.000900674586827493,0.0108956178099833
542,0.00213678021419673,0.00092608455877944,0.0106605764632214
543,0.00213202413634145,0.000921759932976198,0.0104462514907641
544,0.00218360476417303,0.000918682599347467,0.0120370238057447
545,0.00211644199759165,0.000908617568538094,0.0113990425371183
546,0.00200192595321892,0.000916911226547802,0.0119314032358062
547,0.00195332663237526,0.000913111636025612,0.0113215762762568
548,0.00211464371643313,0.000918550388796826,0.011989657072614
549,0.00208243862992187,0.000917736086489373,0.0113527259656558
550,0.0019699259912273,0.000928430831833064,0.0113584035137967
551,0.00194587930958243,0.000918333212961778,0.0106534911577312
552,0.00209666045132846,0.000907185715446337,0.0107654436382481
553,0.00206646203029131,0.000904587967713184,0.0106691790302997
554,0.00193804635237528,0.000918520412207211,0.0105861902103127
555,0.0019108082514986,0.000911504395178734,0.0094398840834256
556,0.00207258915219063,0.000919899973082783,0.0118942827157325
557,0.0020609185580088,0.000912355969434621,0.00999037450179976
558,0.00193281949109445,0.000921703218176204,0.0102921934715446
559,0.00191752016607179,0.000897879480242576,0.0105597410131358
560,0.00231189714273439,0.00091254081985405,0.0125262298146929
561,0.00226014877773367,0.000908085874364565,0.0118561013379194
562,0.0021512893890554,0.000922581534637063,0.0109735256776064
563,0.00211270509299188,0.000916562240040537,0.0105173694257899
564,0.00222147649420784,0.00092769457220371,0.0120913268778499
565,0.00220424424055002,0.000911973732497012,0.0108732045576426
566,0.0021156223507018,0.000927313810729555,0.0110681261747313
567,0.00210230985862317,0.000918541083088678,0.0101578525531487
568,0.0022132393461837,0.000905669883638148,0.0120288015096574
569,0.00219585071033224,0.000901752603405678,0.010833921349986
570,0.00208472129188962,0.000909813716777947,0.0115603641384635
571,0.00206196150153224,0.000909388307604406,0.0101301969955041
572,0.00216228537571378,0.000916804357822118,0.0119139773947665
573,0.00216069303614224,0.000912251303272816,0.0101176875318055
574,0.00206969938809297,0.000923159028659036,0.010711583528546
575,0.00205856279570465,0.000917059017746605,0.009954744957112
576,0.0021734475217039,0.000912482895302967,0.011987611129705
577,0.00214652799670209,0.000907044478432477,0.010299276834696
578,0.00198871390409909,0.000920547277718189,0.01088436936156
579,0.0019758498490931,0.000926657066598211,0.0105658253348267
580,0.00211018152531008,0.000915815747111796,0.0118021293605611
581,0.00210794026696506,0.000910791726623312,0.0108083295842922
582,0.00195671149994443,0.000928964182493056,0.0115638650350712
583,0.00196188680953577,0.000926011654776621,0.0109867636888332
584,0.00207789752766699,0.000906453677966188,0.0104560583425226
585,0.00208410119012179,0.00090816846793053,0.0105369203522861
586,0.00190448194281847,0.000915368701925943,0.0103410862926243
587,0.00190984076580472,0.000908598601222923,0.0107018209363438
588,0.00205819995103275,0.000915795896466117,0.0119145976820419
589,0.00207937856466107,0.000915267636994799,0.0106338389044633
590,0.00189911933078284,0.000915852409870281,0.0108088526879168
591,0.00191584882146155,0.000922696270018145,0.0111223570368766
592,0.00229293892536602,0.000905134569049114,0.0114626133245034
593,0.00227102020588104,0.000896620870378508,0.0113206394723934
594,0.00212089661700333,0.000912686350294747,0.01161027261922
595,0.00211274599799163,0.000913085689688241,0.0119984556282174
596,0.00219104084605629,0.000911265458676627,0.0132756775185972
597,0.00219584083193321,0.000905683744077664,0.0119473513246165
598,0.00206973849435923,0.000924930101924442,0.012219479757494
599,0.00208278013000045,0.000921544529188651,0.0116605488574832
600,0.00217391769585668,0.000905335035551437,0.0116841611709815
601,0.00218353133521516,0.000903288126031455,0.0107026031555581
602,0.00202730377386748,0.000915638329602457,0.0110313298974467
603,0.00203397573038187,0.000917700934185931,0.0111075104852795
604,0.00211360762484313,0.000912351043677167,0.0119313551534699
605,0.00213726563112438,0.000910938118527812,0.0111319355722349
606,0.00199909568294284,0.000915441601296335,0.0114366745206515
607,0.00201832788390753,0.000924955403583028,0.0114707187111638
608,0.00209512088284504,0.000912880244784501,0.0133079836843066
609,0.00206030864581902,0.000913164263937466,0.0121438906527045
610,0.00192769417310054,0.000917555272258104,0.0129902766200057
611,0.0019049195728952,0.000918343972391291,0.0111129377524483
612,0.00203815463732125,0.000908490354051042,0.0116458448693943
613,0.00202846854950266,0.000907256284197282,0.0119128728887735
614,0.00190237988863988,0.000923168438043362,0.0117797398725808
615,0.00189722133022276,0.000908337303495106,0.010810757610814
616,0.00200086211070284,0.00090770254007191,0.0130606795272382
617,0.00200429330832931,0.000908119246999802,0.010536493220442
618,0.00185027759236413,0.000909274431927103,0.0116572774987201
619,0.00185211504875489,0.000907394093412905,0.0102397013886604
620,0.00197968904286492,0.00090662677069814,0.0124595323350737
621,0.0019935071622154,0.000909930017446784,0.0115935644264911
622,0.00184729562309295,0.000920536017986755,0.0116132558050362
623,0.00185570386391331,0.000909136609659658,0.0103946827756902
624,0.00223098114259513,0.000904368338869968,0.0125775248381243
625,0.00220675497153717,0.000902463577724095,0.0122227120780695
626,0.00207526433323878,0.000912516940813354,0.011800181297899
627,0.00206032474399834,0.000908944760511259,0.0113594039592577
628,0.0021413609972812,0.000914879387315953,0.0118078325212436
629,0.00214265588966715,0.000911027927875348,0.012599694000232
630,0.00203644558358131,0.000919356097325619,0.0115757241034604
631,0.00204002384502536,0.000918347236361105,0.0120148971451824
632,0.00212573458948304,0.000900902737187111,0.0128279518949
633,0.00214054340209517,0.00090228752739586,0.0116054139054734
634,0.00199648147329441,0.000909784145990366,0.0109878651533561
635,0.00200428014986465,0.00090386313715779,0.0116811887001222
636,0.00206962781293559,0.000914315495031559,0.012603629678691
637,0.00209252329564877,0.000908074492919958,0.0105733184238112
638,0.00197639391224582,0.000921033391272805,0.0107107417927371
639,0.00199026288685736,0.000921166472115965,0.0104086437204567
640,0.00208767522296149,0.000918174899404837,0.010574724797856
641,0.00201469007534031,0.000912951726292684,0.00933221319497206
642,0.00192215757963258,0.000923745046094909,0.00999968192107326
643,0.00186488609558067,0.00091225530094044,0.0103627428028439
644,0.00201665057001466,0.000915326346577628,0.0108202074125585
645,0.00197296507488039,0.000907824783406583,0.0101633160138171
646,0.00188151911027027,0.000924942023858446,0.0104795407291138
647,0.00184519948259288,0.000918543588585121,0.0100893388581393
648,0.00202778767608826,0.000922605844829834,0.010599796295115
649,0.00197681224063625,0.000906914180464998,0.0103559376053227
650,0.00188163435853073,0.000928105381158071,0.0104544629393898
651,0.00183134404781413,0.000913240969016863,0.00986200576183745
652,0.001991891867707,0.000919607109271223,0.0115128687570972
653,0.00195838934023011,0.000912800812191858,0.0101343661607083
654,0.00185827277474789,0.000932839702115967,0.0112602198870196
655,0.00182076933644872,0.000921090154737194,0.0102752905768267
656,0.00222622991330611,0.000918544667769296,0.0120559412261476
657,0.00215539827255067,0.000911647610195093,0.010705374872315
658,0.00208255720955805,0.000928372701096601,0.0112173685216906
659,0.00202520235483952,0.00092169289396662,0.0104529214956561
660,0.00213144483998067,0.000918241024565579,0.0116571731444018
661,0.00209368409155667,0.000917540843490785,0.0109852072641184
662,0.00203175985958138,0.000937466833263941,0.0115955584178276
663,0.00199951372903148,0.000921391276214863,0.0105426047739308
664,0.00214474619502404,0.000914321366676321,0.0115556304184376
665,0.00209098000467085,0.000908736805104412,0.011490664475095
666,0.00203520994229016,0.000933191648244987,0.0118572193843232
667,0.00197749063953454,0.000915111875473304,0.0104518925300002
668,0.00208319679293659,0.000920290826053448,0.0119594213619598
669,0.00204790344575437,0.000919045816164471,0.0107064950941991
670,0.00199758551681523,0.00093547512625923,0.0115250429614446
671,0.00195522013436092,0.000919717278999668,0.0113131804422123
672,0.00201024049170028,0.000920125369084267,0.0133618615427241
673,0.00193495077001752,0.000901760982375929,0.0111830494501541
674,0.00186561696740354,0.000918406060438414,0.0114752673904074
675,0.00180444216221533,0.00091451263998403,0.0122018366037533
676,0.00194574300567085,0.000925765034656738,0.0116046472388833
677,0.00189998713640502,0.000911028035158886,0.0103101768517775
678,0.00182914584563542,0.000927916897113366,0.0110472590015615
679,0.00178741880682498,0.000921803433729978,0.0109894908541098
680,0.00193860176028575,0.000911402302225869,0.0111981741120199
681,0.00189092033728338,0.000900189174509188,0.010632047233962
682,0.00181718537360303,0.000925665821749586,0.0100122628860162
683,0.0017702289569179,0.000911530203757428,0.0103060222666849
684,0.00190146485218183,0.00092292157845231,0.0118007303031954
685,0.00186794552273152,0.000914758332945289,0.0101138746962153
686,0.00179438990227135,0.000923130799714619,0.0109940103207188
687,0.00175553502809531,0.000914505557140866,0.0100245278163501
688,0.0021613616160376,0.000910318708325573,0.0120089671221922
689,0.00209429063797236,0.000916141279999555,0.0102873521460444
690,0.00203688899797721,0.000919275673958369,0.0115098818553573
691,0.00197959143523991,0.000916023132348992,0.0113349900639118
692,0.00208123585523152,0.000917921419797194,0.0107602195805562
693,0.00204619259297273,0.00091276856188279,0.011538794530198
694,0.00199792954085456,0.000919610455760786,0.0108427750482696
695,0.00196219086477591,0.00092071442256517,0.0104407249152586
696,0.00207676017582336,0.000909228533744345,0.0116281908249586
697,0.00203346421534811,0.000904528070357339,0.0104160880466817
698,0.00198566204836143,0.000912227748994385,0.0106330194897635
699,0.00193589348996599,0.0009108656069306,0.0113783548246407
700,0.00202146465613972,0.00091198740897547,0.0103370431628986
701,0.00199214002582748,0.000915835252283707,0.0112970730472716
702,0.00195612566560224,0.000927950395277009,0.0118756450107556
703,0.0019153122449334,0.00092153326161234,0.0109419925211068
704,0.00200525859602528,0.000920754351727224,0.0112249096742076
705,0.001961363709544,0.00091142549020516,0.0110833544982171
706,0.00185200609323428,0.000918251212243801,0.01071917899012
707,0.00181898838321062,0.000927906403033595,0.0114537839308059
708,0.00193731315274293,0.000912777210342001,0.0119056945092805
709,0.0019126400512938,0.000907383999304602,0.0107137197493752
710,0.0018095380047183,0.000920009517743181,0.0111195201293879
711,0.00178924552506299,0.000919701093088333,0.0106769851562492
712,0.00192810410962035,0.000926114789587198,0.0111228421958544
713,0.00191181290321643,0.000916063018787503,0.0123252252691509
714,0.00178969588022993,0.000932438083289707,0.011469979179304
715,0.0017704012104877,0.000922500909162223,0.0106604189714975
716,0.00188770146705477,0.000916188233339978,0.0119051745815284
717,0.00188034049807569,0.000908530400109066,0.0115055300941817
718,0.00176137967502122,0.000930623668285525,0.0111483842802958
719,0.00174793815006831,0.000926955459401912,0.0102421155998035
720,0.00214185410313473,0.000916277543753809,0.0124787697177125
721,0.00209371352176313,0.000904959880702229,0.01097222041868
722,0.00200287565929451,0.000932510332564945,0.0114614689573436
723,0.00196637312473514,0.000914955717904538,0.0111761424397068
724,0.00204267693943674,0.000917846311913658,0.0116354747104425
725,0.00201862877400366,0.000911573804142691,0.0118437041456933
726,0.00194442194790212,0.000928210485575834,0.01230328265693
727,0.00192487748041686,0.00092601439651737,0.0121184272297997
728,0.00204351460141976,0.000917030598919314,0.0122316027838008
729,0.00202038680380885,0.000907795014992925,0.0119356634213043
730,0.00193338526512872,0.000928597123822131,0.0124151115684583
731,0.00190617628227305,0.000920861254725244,0.0112221128821118
732,0.00197301855644064,0.000925261290676974,0.0128596016668282
733,0.00196073082328375,0.000905969412818855,0.0118348051450837
734,0.00188738621136073,0.000925984700731576,0.0118572378436864
735,0.0018684480243187,0.000929133179181912,0.0105093855153095
736,0.00196415248604233,0.000919681939546343,0.0120928469426336
737,0.0019085379773305,0.000920195453403477,0.0137323990026299
738,0.00182299753009066,0.000915421712658313,0.0123840882726218
739,0.00177876624897191,0.000917901382832032,0.0128855000637968
740,0.00190063548921707,0.000908661606554801,0.0132106459654243
741,0.00186830526730379,0.000918332692779952,0.0113673091052909
742,0.00178561625680249,0.000921848372756196,0.0113894980071482
743,0.00175674801745485,0.000914757962808823,0.0126287494700547
744,0.00187597754497286,0.000914434201655673,0.0114958967332872
745,0.0018536970139218,0.000923797790989703,0.0114568166646893
746,0.00175517845224765,0.000921170286350622,0.010972571465797
747,0.00173162692940112,0.000919958452956523,0.0124831114702746
748,0.00183665098252337,0.000906840912009747,0.0119477448514012
749,0.0018225388265252,0.000914872858995194,0.0133871142519071
750,0.00173101491003681,0.000929197558069683,0.0112539790507722
751,0.00171170435027044,0.000918887396657513,0.0115163681251718
752,0.00212325768946103,0.000916572518696479,0.0117819117538311
753,0.00206793086486476,0.000913941096903943,0.0119264328148933
754,0.00199321308326564,0.000913243831982973,0.012012570444073
755,0.00194859828248253,0.000915035425369247,0.0121873857704832
756,0.00203321457974411,0.000914504675541664,0.0125763727604798
757,0.00200515398227015,0.000918013991489756,0.0112879644830644
758,0.00194540480407135,0.000925078749946107,0.0113987129510031
759,0.00191889994017043,0.000924792581366746,0.0117057614522274
760,0.00202062183919496,0.000906497066696149,0.0136376200153653
761,0.00199823389404343,0.000916715847958191,0.0116149476515267
762,0.0019219187140652,0.000910344677059967,0.0115655664545397
763,0.00189484589754966,0.000909151556641861,0.0111036693917409
764,0.00195560198794912,0.000919305249081856,0.0119753789961209
765,0.00194234489291725,0.000918820611246335,0.0131515046031345
766,0.0018856050780266,0.000929749785257372,0.0111605565793314
767,0.00186393636818312,0.000925610161659787,0.0117575565337862
768,0.00224464662964267,0.000900186882476559,0.011948548813582
769,0.00217897845931699,0.000889967473702185,0.0102473429827913
770,0.00203753643152387,0.00091475007043802,0.0107603687545345
771,0.00198770407650083,0.000903720002253222,0.0106381873816839
772,0.00216667805154406,0.000913934968049551,0.0125683837205529
773,0.00214240888934017,0.000903177803060077,0.0108230205866931
774,0.00199902401825752,0.000930629229089194,0.0107325141051848
775,0.00197938922691861,0.000918365112937224,0.0103458147114004
776,0.002172368520566,0.000903181221546441,0.0107866816144383
777,0.00214873219849885,0.000899834734770144,0.0105049083094793
778,0.00198278162931776,0.000922253979874845,0.0109468139832563
779,0.00195759516971893,0.000911907766823232,0.00992139243264197
780,0.00215252475596319,0.000912339475974251,0.0116046141942346
781,0.00216147345806248,0.000903588127036482,0.0105747797156944
782,0.00197965279251359,0.000930720032423237,0.0107646402338755
783,0.00197829457296726,0.000922074867704929,0.0101145598725328
784,0.0023888782894922,0.000896114561775739,0.0118246706151614
785,0.00231342988321219,0.000890096474040122,0.010770343290079
786,0.00218860113945956,0.000911988807198648,0.0107648697713466
787,0.00213194732037381,0.000908521532335861,0.0106864217930598
788,0.00225958202358772,0.000909625508827463,0.0122952710601233
789,0.0022279453758001,0.000904584636784167,0.010939799928166
790,0.00211991237001821,0.00092032982128294,0.0116143744911088
791,0.00209728516645844,0.000911771423797436,0.0111802533931096
792,0.00228112377277836,0.000900581175320339,0.0118064009456703
793,0.00224637493949511,0.000890543085651103,0.0108042996241
794,0.0021172383391442,0.000914624444815728,0.0108448308038623
795,0.00208042904040519,0.000915039579914025,0.0099882594584586
796,0.00220844154429073,0.000909302206496351,0.0121925911766839
797,0.00220426401385181,0.000896079675397795,0.0111820951845063
798,0.00208130272159387,0.000928094194334328,0.0119544115283733
799,0.00206956216437778,0.000919139210895248,0.0108778015960378
800,0.00211052227334572,0.000900375258982102,0.012506773251551
801,0.00205232736307136,0.000893285272029998,0.0115744977362148
802,0.00194481275919392,0.000915125289309276,0.0111990943060537
803,0.00189859036663931,0.000909209958110207,0.0105547535807381
804,0.00205039562974191,0.000915870784771464,0.0113762734447252
805,0.00202419561524103,0.000902858635335281,0.010892501674354
806,0.00191974621687471,0.000924352087697613,0.0104471743394825
807,0.0018952870296463,0.000914262760152301,0.0106851618905909
808,0.00204984941324143,0.000895449532776654,0.011860195192114
809,0.00203449875898297,0.000894088529395956,0.0105003599424425
810,0.00190255994147101,0.000909899779003921,0.00996770785770486
811,0.00188410493846884,0.00090588383541042,0.0105063614324281
812,0.00203222953464686,0.000918341845136436,0.0114861928404017
813,0.00203650395803137,0.000902876714724749,0.0105663273498913
814,0.00190354850516261,0.000918831015620165,0.0103499116729145
815,0.001897215493309,0.000918766064886986,0.00976878702314937
816,0.00224828717101327,0.000898742767742853,0.0119794153731885
817,0.0021920651341481,0.000888791095844432,0.0119773347036344
818,0.00209392759024057,0.000911150327845518,0.0103150244295024
819,0.00204778550711551,0.000903198119564446,0.0108061128640828
820,0.00215030635801715,0.000910676494064494,0.0116399560903059
821,0.00212596568522433,0.000896030670900219,0.0116280626559872
822,0.00205045343760492,0.000927631703456504,0.0103084132907131
823,0.0020269290515223,0.000915541655100012,0.0103180344322168
824,0.00217153307231425,0.000906391051958261,0.0108653385510674
825,0.002157382151154,0.000897891447829686,0.0104009762862729
826,0.00204740614056181,0.000908711080536116,0.0100451253110055
827,0.00202449234441617,0.000904912529883347,0.010256849440972
828,0.00211281974702103,0.000909937025038621,0.0116165508141746
829,0.00211475768291512,0.000900108464291475,0.0107896226337884
830,0.00202646206335877,0.000918679298298994,0.010446854348836
831,0.00201497490119924,0.000914134764947255,0.00997990127071268
832,0.00210896376031759,0.00088881535344787,0.0107799430231377
833,0.00208592212706789,0.000893150318446148,0.0115868214852742
834,0.00193747143163642,0.000903522638136742,0.0115578315902242
835,0.00192050952065922,0.000908804798392414,0.0130674526970067
836,0.00205172306128773,0.000910283718034449,0.0122579366329133
837,0.00205174003497204,0.000900018985149243,0.0111378499886522
838,0.0019134045299727,0.000926352063440453,0.0119042316899655
839,0.00191250205368257,0.000921627315769351,0.0116150421331614
840,0.00203150252959523,0.000900611005695592,0.0109632968011115
841,0.00204768253073641,0.000894088045860818,0.0111951958511611
842,0.00186758323103735,0.000918750202100562,0.010862417969807
843,0.00187580570245633,0.000913418515189759,0.0110098265959841
844,0.00201487483460548,0.000912389516742951,0.012422981998952
845,0.00204738114768709,0.000893002548259801,0.0116108913973773
846,0.00186813621746728,0.000924332287916963,0.0116179365558782
847,0.0018881130257269,0.000920673590751073,0.0101410099167822
848,0.00224420415926578,0.00089161895576244,0.0121067409890463
849,0.00221895495156311,0.000884946919806402,0.0119493969954755
850,0.00207605324992423,0.000907850666469875,0.0117449881929388
851,0.00205927990093132,0.000913531899510841,0.0119131588368363
852,0.00213333233776111,0.000896599327412115,0.0115847817469643
853,0.00213285127201504,0.00089717435469697,0.0121625484906407
854,0.00201815349664652,0.000914849413848501,0.0122715448922218
855,0.00202011627522701,0.000919422322508443,0.0133265510024939
856,0.00214143973618471,0.000893225329975073,0.0125345254003439
857,0.00215546609553818,0.000892157781549503,0.0114638720813198
858,0.00199694807738885,0.000908289365186013,0.0115363292759953
859,0.00200278862271159,0.000914022853185768,0.0117021170697068
860,0.00207099071129474,0.000907015563411078,0.0131861463848104
861,0.00209912236468251,0.000906574104720196,0.0122251226640926
862,0.00196239911685965,0.00092898042226464,0.0132142313418421
863,0.00198038450291556,0.000925821845505783,0.0114484563956714
864,0.00202572298839052,0.000905092269628265,0.0119909481021251
865,0.00200676646570983,0.0009020396115824,0.0129298529063957
866,0.00187870740729506,0.000910888870405808,0.0123301176102042
867,0.00186440423354388,0.00090511039490923,0.0120271381061446
868,0.0019845337780648,0.000907438501678646,0.011875241823589
869,0.00198343495196083,0.000908402980558519,0.0124302289824047
870,0.00186960468883268,0.000922707133593811,0.0117315941477985
871,0.00186743109740691,0.000917714324037944,0.0121199916852119
872,0.00196080683630292,0.000900753077920284,0.0119934588051828
873,0.00198360979676699,0.000895558676552151,0.0116334179184733
874,0.00182380714268843,0.00090833714263752,0.0104920395655963
875,0.00183842928658712,0.000900647963365576,0.011910108302228
876,0.00194924801763293,0.000906296390215264,0.0118845980238522
877,0.00197837170087681,0.000905216790051714,0.0119869767277783
878,0.00183287721175416,0.000920396636513891,0.0110889114368594
879,0.00185109129473656,0.00091890430370638,0.0116469108701152
880,0.00216717652370179,0.000891751756157821,0.0130177573686294
881,0.00215612380721769,0.000895671332021025,0.0120785775703683
882,0.00202609677988919,0.000901628420082218,0.0118686904836912
883,0.00201816342866774,0.000901575887752985,0.0130757734014116
884,0.0020808825240997,0.000905480071585839,0.0132763062232914
885,0.00208745614972369,0.000895958954205413,0.0115987892471022
886,0.00199150794311662,0.000921820616793304,0.0113681653877448
887,0.00199608220492936,0.000920864271023343,0.0116043538124309
888,0.00209322499116444,0.000896461106435858,0.0118155955710775
889,0.00212626629551709,0.000903849517347944,0.0109622067903845
890,0.00197266703540327,0.000907792503449478,0.0103586121952569
891,0.00199268205133855,0.000903810532878971,0.0118558092133464
892,0.00203492255357582,0.000909365040287062,0.0111204055285282
893,0.00207067724699727,0.000906340941056822,0.0119139523809549
894,0.00195424039214287,0.000921689430954822,0.0102960812768519
895,0.00197665623760087,0.000915330850838223,0.0109983140399684
896,0.0020120447701346,0.000906794597032566,0.0102934432223374
897,0.00193879472023625,0.00090824605177889,0.0103382222282926
898,0.00185632345227233,0.000905555447067021,0.0114980415186936
899,0.00179368630238832,0.00090903248752878,0.0112186588465241
900,0.00193732219935246,0.00091449047953194,0.0102051530417238
901,0.00189658651855721,0.000909923127015007,0.0102083601044288
902,0.00181152037112152,0.000923400775427834,0.010914320515232
903,0.00177183663802812,0.000923642514116026,0.0104544288113628
904,0.00196903111216702,0.000905949205701505,0.0116480416792736
905,0.00192217579660621,0.000912946034635109,0.0114884345263036
906,0.00183069296260899,0.000910553740213647,0.0115222134621555
907,0.00178005303904301,0.000917607313358002,0.0102441034670283
908,0.00192935194959707,0.000909464813349166,0.0114838528523343
909,0.00190755825401627,0.000918263123143176,0.0109002463433868
910,0.00180354207184194,0.000923918906290326,0.0109188939866286
911,0.0017710780130685,0.00092702809563605,0.00984064519636735
912,0.00215665831622877,0.000904509153986055,0.0110113956932537
913,0.00207384691893863,0.000910634945184457,0.0114418219879103
914,0.00201621194562972,0.000911867418316664,0.0113993388057915
915,0.00194468956707389,0.000904798217712003,0.0108445829913864
916,0.00204422633253627,0.000915265056050626,0.011125662934127
917,0.00199708902367526,0.000916947574726504,0.0107636480832698
918,0.00194727586170871,0.000915694864940662,0.0108209449413726
919,0.00190256230952994,0.000930902424925513,0.0106102203523563
920,0.0020866998121897,0.000897013301365186,0.0119039801792959
921,0.00202741224163412,0.00090737626503039,0.010643494690149
922,0.00198087645559455,0.000913202672902715,0.0109023814380834
923,0.00191532984831433,0.000909288346882112,0.0116611080200033
924,0.00200883633968722,0.000912504844028404,0.0120387761015167
925,0.00197411211368011,0.000920233618881382,0.0114696653949436
926,0.00192705657208818,0.00091919978788938,0.0118744637660149
927,0.00188160373814564,0.000920825385217883,0.0101841671215307
928,0.00192314598576911,0.000900403026941932,0.0109624471653159
929,0.00185488271649006,0.000915315120930884,0.0122223430769608
930,0.00179751997066836,0.000915859048345348,0.0110048699922922
931,0.00173853669655283,0.000906917798514631,0.0114480539650665
932,0.00186374836294312,0.00092290634824384,0.0100582358600711
933,0.00182311218258835,0.000904970410747018,0.00998598605491853
934,0.00176446164959792,0.000930547971277768,0.010653967498878
935,0.00172365266522201,0.000917208837012374,0.0114858662026227
936,0.00187714083829881,0.000906075669071261,0.0114715687267839
937,0.00183819816758565,0.000913130761279476,0.0115365742616616
938,0.00176997910689739,0.000904196176559075,0.010505442451731
939,0.00172778805803172,0.000909737385513742,0.0102723332810956
940,0.00184247687672606,0.000904227341007788,0.0114259401496485
941,0.00182034472679379,0.000905202964723898,0.0115151066750258
942,0.00174916424098282,0.000919326730140849,0.0101713558826257
943,0.00171733977266025,0.00092186252448961,0.0101663988284184
944,0.00207004565868521,0.000907637533638926,0.0121525008240248
945,0.00200142961815025,0.00090146774976111,0.011651679037161
946,0.00196178525423924,0.000905847532785324,0.0111920287294931
947,0.00189997180049079,0.000907168055947366,0.0114212049441539
948,0.00198351333540113,0.000915702751926397,0.0104170718390584
949,0.0019440239843216,0.000913530512760977,0.01143165694241
950,0.00191473639425004,0.00091833095894451,0.0103838401811414
951,0.00187275559869789,0.000921458386899576,0.0108555486769464
952,0.00200983509068216,0.000899556631972552,0.0111177965122999
953,0.00196831847700189,0.000902968182622751,0.0115209589316777
954,0.00193171015146211,0.000900044954759571,0.0106807982766478
955,0.00188103653562918,0.000896388575468916,0.0106821043317482
956,0.00194617408820102,0.00090629252511188,0.0115570011704367
