"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
126,0.000117964235488853,5.51633576707221e-05,0.000607906297526634
127,0.000118635393679414,5.4749883933407e-05,0.000681091872815732
128,0.000123665627824643,5.3972605402998e-05,0.000662655287022017
129,0.000118529203236588,5.48498148826842e-05,0.000605584720360101
130,0.000114609742624721,5.41705450330814e-05,0.000616729949184049
131,0.000110340604534756,5.42467379226023e-05,0.000616182730702629
132,0.00011889568077374,5.46157422511177e-05,0.000600276874589925
133,0.000115572829366494,5.46125089449406e-05,0.000558519863943205
134,0.000111801468148545,5.46953981758895e-05,0.000594041354334897
135,0.000108754096514724,5.5116810373684e-05,0.000623252699300158
136,0.000119621553009005,5.37855105724201e-05,0.000649925470635542
137,0.000115509250890816,5.41955928510565e-05,0.000577035024690263
138,0.000112318018792779,5.41185983743687e-05,0.000630259052827981
139,0.000108177397101816,5.38317654919596e-05,0.00059902656463373
140,0.000116734656225171,5.44009332406198e-05,0.000651455121959296
141,0.000113695842012989,5.42243417064956e-05,0.000601053103283835
142,0.000110379342442529,5.48945776327722e-05,0.000609851556900603
143,0.000106978100286247,5.52813841824526e-05,0.000557253939320537
144,0.000134893684463406,5.39983462819046e-05,0.000656017996011564
145,0.000129331604949302,5.41638555717416e-05,0.00062132664977377
146,0.000126684591310263,5.4561303777148e-05,0.000627984748354491
147,0.000121977364953365,5.40655253787543e-05,0.000606045487287409
148,0.000128493085192845,5.47236528278298e-05,0.000649666605388757
149,0.000125249079735062,5.48656547071812e-05,0.000636079194890667
150,0.000122951332059136,5.49851653996285e-05,0.000646153344131133
151,0.000119869213247999,5.52960289736165e-05,0.000617887311787247
152,0.00012944245797882,5.45372841937498e-05,0.000681770084169532
153,0.000124726339310664,5.43922546303649e-05,0.000632119013231587
154,0.000123993865656908,5.42652328812066e-05,0.000619307132754111
155,0.000119032794974666,5.41229634790357e-05,0.000576402644063771
156,0.000125146731450747,5.43112563580307e-05,0.000702107369343565
157,0.000121781820843155,5.4590956100434e-05,0.000626788881933252
158,0.000121204251016911,5.54636225819045e-05,0.000631306259938461
159,0.000117247487797723,5.47250427426182e-05,0.000613936257438079
160,0.000117674296814048,5.44996094711069e-05,0.000653959782427236
161,0.000113454803938871,5.48686931291435e-05,0.00076674400932941
162,0.000109947935721538,5.47968890521479e-05,0.000704970190597399
163,0.000106439089955797,5.46316476873348e-05,0.000625411033709545
164,0.000114266688745334,5.48281161030808e-05,0.000639439334817456
165,0.000111937444495622,5.53282974099926e-05,0.000595911219302173
166,0.00010810603586968,5.561311823861e-05,0.000594636092879379
167,0.000105829783049589,5.54384873582974e-05,0.000651818320323011
168,0.000113476870572568,5.40196208796446e-05,0.000656312396200314
169,0.000110325291812634,5.42529358813859e-05,0.000622463078001153
170,0.000107547471645532,5.46912139382912e-05,0.000620302632657289
171,0.00010435933379572,5.43701319707405e-05,0.000659384299021021
172,0.000111356523185487,5.4680774990635e-05,0.000600743800395975
173,0.000109190137572819,5.48101712107028e-05,0.000620394722302525
