"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
309,4.36694352325809e-05,1.9225903512755e-05,0.000160305894795091
310,4.27496132845649e-05,1.93361122237954e-05,0.000192631840521577
311,4.1824978342425e-05,1.92070104962514e-05,0.000177122601637957
312,4.48555539204012e-05,1.87329119417359e-05,0.000192673142359127
313,4.37753510162561e-05,1.89408359984546e-05,0.000162952687289045
314,4.26685171585227e-05,1.9117756819577e-05,0.00015545785525395
315,4.15323667406037e-05,1.92120780580022e-05,0.000149059546421804
316,4.35626943547901e-05,1.91685570085771e-05,0.000163631271526023
317,4.29550265421414e-05,1.92856875134119e-05,0.000171203101617781
318,4.22259382671619e-05,1.92439320541256e-05,0.000153317267155887
319,4.14380147385394e-05,1.92741069465486e-05,0.000165216305912801
320,4.37766555273565e-05,1.83186760304959e-05,0.000191014444534339
321,4.27631990503987e-05,1.8389258441117e-05,0.000186878298023774
322,4.03595823539145e-05,1.84173044846333e-05,0.000198096860645558
323,3.96038330418718e-05,1.83985519884504e-05,0.000188571682010679
324,4.24504410643403e-05,1.85469109392692e-05,0.000185083358540808
325,4.18756460775122e-05,1.842524922417e-05,0.000191059746558512
326,3.99261274950034e-05,1.84798869796499e-05,0.000187190344328767
327,3.94568846600821e-05,1.83380563041535e-05,0.00020004874336628
328,4.15633562491317e-05,1.82086387536835e-05,0.000186353255884554
329,4.12706237732821e-05,1.82147021913196e-05,0.000160770641175422
330,3.85605342346237e-05,1.84480781052908e-05,0.000201402011293736
331,3.82467128266043e-05,1.84828278567934e-05,0.000190746013407443
332,4.1017175345075e-05,1.8193950228002e-05,0.000205239730655773
333,4.10311494994998e-05,1.83597950306235e-05,0.0001722869359927
334,3.85537305324211e-05,1.84912453714563e-05,0.000188576329486108
335,3.84613600912019e-05,1.82469457526876e-05,0.000196313554215654
336,4.73037614486797e-05,1.89243089453435e-05,0.000163384530038769
337,4.6015710429085e-05,1.86640298961811e-05,0.000191907565649267
338,4.38292557054873e-05,1.83449607410293e-05,0.000177899827789443
339,4.29107957978431e-05,1.85144844937882e-05,0.000153803464375985
340,4.47324862902199e-05,1.85679516098508e-05,0.000191356506142069
341,4.40472973521319e-05,1.86013126718831e-05,0.000174317971576735
342,4.2525194693251e-05,1.87685915908789e-05,0.000208650271132794
343,4.20324325990189e-05,1.88506480196734e-05,0.000182605156281934
344,4.45004029971583e-05,1.84313898470455e-05,0.000173297997710319
345,4.39993413338084e-05,1.84794237035927e-05,0.000164007067610218
346,4.18264797109951e-05,1.86736677096797e-05,0.000179654680636623
347,4.13443590112322e-05,1.87419849298511e-05,0.000164343028651972
348,4.28675652540095e-05,1.85361568228931e-05,0.000167209379575857
349,4.27436685483143e-05,1.85498006585179e-05,0.000179204065888548
350,4.10694658107837e-05,1.86409501953487e-05,0.000181751146501035
351,4.08927253184243e-05,1.86401029390634e-05,0.000158921189977059
352,4.14066098434786e-05,1.81339816680917e-05,0.000185383266687449
353,4.07898832055177e-05,1.85811448238347e-05,0.00018917515882177
354,3.85993967264451e-05,1.81432704672387e-05,0.000165430831734463
355,3.82114839377452e-05,1.84975566643912e-05,0.000197688061281047
356,4.08185858817953e-05,1.8182143463642e-05,0.00019940647635251
357,4.05660116744155e-05,1.84314947073617e-05,0.000178378212926046
358,3.87495840107333e-05,1.80441318005319e-05,0.000189617892556772
359,3.86167398354768e-05,1.81833894598462e-05,0.000194444295838107
360,3.96726319453408e-05,1.83220564137682e-05,0.000210902585982855
361,3.97416993600206e-05,1.81903474499166e-05,0.000167865621044281
362,3.72774415268312e-05,1.83446063544928e-05,0.000188727009504455
363,3.73359820331762e-05,1.83750928618671e-05,0.000178610881697967
364,3.9630621902874e-05,1.80965390731601e-05,0.000183054815001158
365,3.98584791721994e-05,1.8152208687749e-05,0.000158351114688207
366,3.77355084214538e-05,1.84311694695263e-05,0.000201743932802723
367,3.79130021344893e-05,1.82333413955632e-05,0.000181816107805009
368,4.46732537506302e-05,1.88182075911703e-05,0.000195652659725687
369,4.4043495004989e-05,1.85829879575661e-05,0.000185669805150345
370,4.20048960828514e-05,1.88214333729071e-05,0.000158729652558225
371,4.16191882917265e-05,1.8448614254897e-05,0.000194985507259665
372,4.30933178685805e-05,1.87100704797206e-05,0.000171197610968747
373,4.29383096862229e-05,1.85922126728485e-05,0.000199417012732968
374,4.15159121415144e-05,1.8589729019909e-05,0.00017363442164463
375,4.14698786220388e-05,1.84398438508935e-05,0.000174507537159144
376,4.26899268651732e-05,1.88332912918669e-05,0.000168754250765725
377,4.28259256656509e-05,1.84168158324231e-05,0.000144079633257802
378,4.070768650494e-05,1.8807220578862e-05,0.000152651089528327
379,4.07769741135536e-05,1.81944507186472e-05,0.000166331385245436
