"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
353,0.000119681850591609,5.45190528598134e-05,0.000555060012789844
354,0.000113254730558182,5.32342829804788e-05,0.000485391634664238
355,0.000112116553226665,5.42737963201136e-05,0.000580037772963826
356,0.000119766067293003,5.33483404815545e-05,0.000585079785337362
357,0.000119024987736619,5.40799635201723e-05,0.000523380626530584
358,0.000113695396005259,5.29433996004782e-05,0.000556359040601655
359,0.000113305617082507,5.33519963667847e-05,0.000570520220556528
360,0.000116403716704339,5.3758859940717e-05,0.000618810592268859
361,0.000116606367836308,5.33724118488252e-05,0.000492535565156303
362,0.000109375973566116,5.38250238623702e-05,0.000553745095084212
363,0.000109547737630716,5.39144745137058e-05,0.000524063301424702
364,0.000116280454776853,5.30971681057961e-05,0.000537102273832438
365,0.00011694901221121,5.32605086689979e-05,0.000464618992744875
366,0.000110719990497151,5.40790092378121e-05,0.000591938130879299
367,0.000111240775907039,5.34985606527652e-05,0.000533467775326296
368,0.0001310760723164,5.52146202032682e-05,0.000574065688571843
369,0.000129228293254988,5.45244608099844e-05,0.000544774932730644
370,0.00012324682744921,5.52240849895711e-05,0.000465729663069045
371,0.000122115119814824,5.41301940913165e-05,0.000572108192362355
372,0.000126440372595784,5.48973344304522e-05,0.000502311977564828
373,0.00012598556212163,5.45515271046002e-05,0.000585110700196945
374,0.000121812096618677,5.45442398030274e-05,0.000509461838959666
375,0.000121677029382218,5.41044607942566e-05,0.00051202365263368
376,0.000125256780538005,5.52588773835117e-05,0.000495142899161582
377,0.000125655815466283,5.4036894141709e-05,0.000422744950113549
378,0.000119440676740041,5.51823831419628e-05,0.000447894513390129
379,0.000119643973944404,5.3384451275187e-05,0.000488033954334705
380,0.000122521660884424,5.50154296379141e-05,0.000497292013400642
381,0.000123492176398527,5.43250690512565e-05,0.0004899650589856
382,0.000119164598813871,5.47645489924691e-05,0.000521670481154481
383,0.000119863386754829,5.5634502005509e-05,0.000486173418060611
384,0.000122804296712554,5.26463628426465e-05,0.000554266896582281
385,0.000116769923723065,5.20949568158239e-05,0.000494648284231744
386,0.000113811407734442,5.33999397881238e-05,0.000489323116976924
387,0.000108589793742697,5.32761176258036e-05,0.000518427334573539
388,0.000117054254952545,5.39552140496709e-05,0.000549336121874561
389,0.000113075145009808,5.3168990372628e-05,0.0005389751191569
390,0.000110312084219506,5.42444466166338e-05,0.000478568344754497
391,0.000106529008436214,5.42540533216175e-05,0.000590568805204295
392,0.000118788290210728,5.23092014354953e-05,0.000534986363394001
393,0.00011415627613754,5.26621152926092e-05,0.000458980519064887
394,0.00011168504616334,5.32956272089464e-05,0.000591446334279544
395,0.000106934912652695,5.43080624385737e-05,0.000499139538121794
396,0.000115139596012664,5.32705589546747e-05,0.000576680642497611
397,0.00011203938039315,5.30197987975631e-05,0.000514125989538545
398,0.000109187142972355,5.32233806737189e-05,0.000487456673428683
399,0.000105577818710898,5.42198966127856e-05,0.000475320886883136
400,0.000134736149634924,5.21186367812474e-05,0.000486472448236549
401,0.000127392098365325,5.41151801705728e-05,0.000486572365988281
402,0.000126201528779507,5.29826976515722e-05,0.000500534907466101
403,0.000119848019221199,5.30770572135761e-05,0.000475562443774117
404,0.000126274789799795,5.39950716886819e-05,0.000504545096593777
405,0.000121546329912441,5.46916306503228e-05,0.000492314571492963
406,0.000120738904343345,5.42211831891069e-05,0.000577171349206677
407,0.000116304876097699,5.59100475633665e-05,0.000543130179829722
408,0.000128990817019641,5.33999773912072e-05,0.000508005560510417
409,0.000123027369525927,5.32343695550016e-05,0.00048168536346935
410,0.000123568510627681,5.34925474335753e-05,0.000491723776569806
411,0.000117402353957886,5.45324080941488e-05,0.000456441085300918
412,0.000122978888534525,5.43412117343508e-05,0.000483102691265745
413,0.000118835525296875,5.48736102583855e-05,0.000515921545361182
414,0.000119297064476368,5.53446137072125e-05,0.000461960765071537
415,0.000114600328539028,5.6244436189539e-05,0.000483445022850002
416,0.000115551927111566,5.25962396441343e-05,0.000530121909952812
417,0.000110803361243431,5.35891374979754e-05,0.000503022645577821
418,0.000108519643173674,5.4213922297916e-05,0.000489156142253694
419,0.000104436901079829,5.4491314166794e-05,0.000474446245215906
420,0.000111756444729619,5.36768095943807e-05,0.000574476515450209
421,0.000108852051768346,5.49827737876342e-05,0.000505112532815813
422,0.000106488855241791,5.48194110823722e-05,0.000517326529693381
