"code","lambdaZM_hat_T","lambdaZM_lo_T","lambdaZM_hi_T"
78,3.25861606980764e-06,1.59377637473951e-06,1.75945062027942e-05
79,3.25691212420943e-06,1.55279290693737e-06,1.40715079420236e-05
80,3.97575604724567e-06,1.59220600207862e-06,1.742092525867e-05
81,3.89985013234465e-06,1.64820498276553e-06,1.4655581716508e-05
82,3.69454668920012e-06,1.59276500873739e-06,1.77982989219935e-05
83,3.65059228387228e-06,1.59944785199463e-06,1.58853950326944e-05
84,3.79480034938266e-06,1.61504505060357e-06,1.64057552527603e-05
85,3.77002377127773e-06,1.6006216498131e-06,1.80672881375747e-05
86,3.60524809267662e-06,1.59308981325179e-06,1.69893123796448e-05
87,3.59759516451087e-06,1.61302849658292e-06,1.5768853911009e-05
88,3.74749576189625e-06,1.55287829219043e-06,1.42062293177786e-05
89,3.72164525313603e-06,1.62236165018894e-06,1.68675844623804e-05
90,3.52774259041167e-06,1.59251090100914e-06,1.77346396480531e-05
91,3.5058311347305e-06,1.59501236253348e-06,1.40094974970548e-05
92,3.63861453102742e-06,1.59648687065285e-06,1.72998251402016e-05
93,3.64151470924847e-06,1.58704202093756e-06,1.53683606530817e-05
94,3.47807004871403e-06,1.61472934765188e-06,1.40997223864327e-05
95,3.47832701186406e-06,1.61273033871927e-06,1.2412548915933e-05
96,3.53818670844815e-06,1.60756883086917e-06,1.59588839043463e-05
97,3.48360920485142e-06,1.59414688973876e-06,1.45035171589659e-05
98,3.28018697479252e-06,1.57712284051593e-06,1.51740604471378e-05
99,3.24931078849258e-06,1.5683851390535e-06,1.62676931665828e-05
100,3.47472321103828e-06,1.58067545207342e-06,1.60960816424389e-05
101,3.46132459058134e-06,1.60036830495282e-06,1.75171553940433e-05
102,3.26894708615617e-06,1.57443358759363e-06,1.80495477763706e-05
103,3.26611252398772e-06,1.56403693630953e-06,1.72875626596311e-05
104,3.37116294132844e-06,1.53206228339757e-06,1.59776631306443e-05
105,3.36589666591581e-06,1.58861858382512e-06,1.38832470081996e-05
106,3.15311129430607e-06,1.57763635457226e-06,1.64291649106743e-05
107,3.15172033259743e-06,1.56247916866061e-06,1.47913825446855e-05
108,3.35665359458613e-06,1.56686552709602e-06,1.77025535930402e-05
109,3.36938862786285e-06,1.55323243259226e-06,1.52248763414728e-05
110,3.16985657981784e-06,1.60008636438027e-06,1.52473669332826e-05
111,3.179981871533e-06,1.56099658825395e-06,1.73351697377524e-05
112,3.8003346577273e-06,1.60443511907011e-06,1.43579247644783e-05
113,3.75424202124351e-06,1.61030104544004e-06,1.68960895651052e-05
114,3.56338758017796e-06,1.60293428751684e-06,1.48913839086988e-05
115,3.53935878088838e-06,1.61140126578108e-06,1.39337895353939e-05
116,3.67827008873148e-06,1.62747307018425e-06,1.69109060020216e-05
117,3.68165700184289e-06,1.65220885259045e-06,1.59373474015081e-05
118,3.52150715065089e-06,1.61574053022022e-06,1.74245252557173e-05
119,3.53169250473715e-06,1.60794217633213e-06,1.66218161122356e-05
120,3.61161940444762e-06,1.57999218630245e-06,1.4927574156229e-05
121,3.61903258282317e-06,1.58723957809509e-06,1.40820797508946e-05
122,3.43353654967447e-06,1.61847417355287e-06,1.42782535511867e-05
123,3.43818230148136e-06,1.58722104613326e-06,1.33810169404364e-05
124,3.54387047678789e-06,1.62567034791776e-06,1.43059103387417e-05
125,3.5722265977747e-06,1.58115310944936e-06,1.7248699459771e-05
126,3.42253494823944e-06,1.61093456235306e-06,1.36846105305065e-05
127,3.4420074803461e-06,1.5931286893788e-06,1.43387201695345e-05
128,3.58795130890167e-06,1.53045243221347e-06,1.58274385441089e-05
129,3.43892654229539e-06,1.52157210756982e-06,1.64016012781649e-05
130,3.32520994957749e-06,1.56612315784465e-06,1.7900462397106e-05
131,3.20134804981427e-06,1.55361066516036e-06,1.60913233285157e-05
132,3.44955927494905e-06,1.55461852401562e-06,1.7619901034448e-05
133,3.35315230022507e-06,1.55265698637024e-06,1.50208963194547e-05
134,3.24373256366361e-06,1.58523729573424e-06,1.53226327847385e-05
135,3.15531817371054e-06,1.56434236306863e-06,1.7849896185285e-05
136,3.47061924353066e-06,1.51611319302703e-06,1.66246537641786e-05
137,3.35130767711483e-06,1.52113464177404e-06,1.67143479793635e-05
138,3.2587194164593e-06,1.52864234036779e-06,1.51616033296492e-05
139,3.13858620501573e-06,1.55976195170405e-06,1.63882723475342e-05
140,3.38686076288875e-06,1.56617870815849e-06,1.68711188391832e-05
141,3.29869465220868e-06,1.55384616591029e-06,1.76631291416376e-05
142,3.20247196540297e-06,1.5741616607763e-06,1.35046876048558e-05
143,3.10379061423701e-06,1.60043157358359e-06,1.44256478653643e-05
144,3.91371458865953e-06,1.55146432128186e-06,1.74846490976965e-05
145,3.75234015645963e-06,1.55981805522138e-06,1.49162537344668e-05
146,3.67554148395917e-06,1.58158449914809e-06,1.58592487468121e-05
147,3.53896918601655e-06,1.53852655324457e-06,1.5995469499126e-05
148,3.72801190850068e-06,1.57248591781782e-06,1.49505610847708e-05
149,3.63389251709758e-06,1.59147135798395e-06,1.7839675698638e-05
150,3.56722721222357e-06,1.59891291930188e-06,1.85425770179162e-05
151,3.47780469104986e-06,1.63133574948927e-06,1.9603215348108e-05
152,3.7555563716631e-06,1.55413636436152e-06,1.57207231245193e-05
153,3.61872607818544e-06,1.57810027432894e-06,1.6792172237546e-05
154,3.59747458048992e-06,1.57075368357776e-06,1.30572000404704e-05
155,3.45353741410812e-06,1.57986007124381e-06,1.40499891553004e-05
156,3.63092305284845e-06,1.58955336309832e-06,1.77166561506077e-05
157,3.53329580078802e-06,1.5867343256061e-06,1.46060037395167e-05
158,3.5165385785064e-06,1.60092208448052e-06,1.49169946920679e-05
159,3.40173971304128e-06,1.62719692010524e-06,1.78592971532609e-05
160,3.41412286263355e-06,1.5411001415894e-06,1.64397324332765e-05
161,3.29170133572505e-06,1.55820858330105e-06,1.41104345336195e-05
162,3.18995542110139e-06,1.59295208936516e-06,1.45626568223657e-05
163,3.08815213121896e-06,1.60044357221078e-06,1.50847336970888e-05
164,3.31525681516802e-06,1.54446537169948e-06,1.43638838962648e-05
165,3.24767768989679e-06,1.56649592377775e-06,1.5657881987289e-05
166,3.13651577824678e-06,1.57731172361523e-06,1.64391778927371e-05
167,3.0704741106557e-06,1.57237548935283e-06,1.53019235961839e-05
168,3.2923415621861e-06,1.52900506281441e-06,1.78844927085131e-05
169,3.20090377679883e-06,1.53067784827315e-06,1.7628506965019e-05
170,3.12030997171518e-06,1.53515598764534e-06,1.62920124592879e-05
171,3.02781148549543e-06,1.54582803492208e-06,1.40902433208297e-05
172,3.23082322991682e-06,1.58382241448598e-06,1.78142047751e-05
173,3.16796917555031e-06,1.57290103831279e-06,1.61869312609371e-05
174,3.08388017418305e-06,1.57852443316211e-06,1.46327812312655e-05
175,3.0084759202049e-06,1.59154854056638e-06,1.72001505374471e-05
176,3.73450945607782e-06,1.5715285750455e-06,1.37900019076636e-05
177,3.6188573632087e-06,1.59113075082848e-06,1.34527846520105e-05
178,3.54085866746026e-06,1.60819804638685e-06,1.5014881606809e-05
179,3.43972433771837e-06,1.57393276576986e-06,1.4499019676539e-05
180,3.60841502869441e-06,1.57951494496265e-06,1.39178229862795e-05
181,3.55938857112601e-06,1.62017753465889e-06,1.45611710534282e-05
182,3.47806090799398e-06,1.63542343671085e-06,1.52828054883645e-05
183,3.42101404664857e-06,1.61701098755412e-06,1.55474744697256e-05
184,3.58564524314226e-06,1.57423857892048e-06,1.68180754453336e-05
185,3.49509107325216e-06,1.59588555622734e-06,1.4335213201898e-05
186,3.46567098949383e-06,1.57138366942365e-06,1.43436093351754e-05
187,3.36216645247008e-06,1.5637363176548e-06,1.32693336740519e-05
188,3.49953710987056e-06,1.62672259286509e-06,1.42856073086861e-05
189,3.44328660757025e-06,1.58550880017796e-06,1.51977623963068e-05
190,3.41983637513385e-06,1.60484758937346e-06,1.20907656040419e-05
191,3.33854493897932e-06,1.62192163756895e-06,1.48492409971349e-05
192,3.43582238215528e-06,1.52471506461706e-06,1.66302679400083e-05
193,3.34934599380779e-06,1.56361413000906e-06,1.50779240177518e-05
194,3.19757459224242e-06,1.52004023624578e-06,1.5018597158592e-05
195,3.13236821433591e-06,1.54007668120001e-06,1.64056505496385e-05
196,3.31913727689271e-06,1.52494067645647e-06,1.66500746462385e-05
197,3.26535296864939e-06,1.5372979739295e-06,1.76104685667291e-05
198,3.1293235992338e-06,1.54434368533731e-06,1.8011332834462e-05
199,3.08399520585136e-06,1.5579234323095e-06,1.90604584814109e-05
200,3.28877842064968e-06,1.51060220902343e-06,1.62419318493133e-05
201,3.24021409943329e-06,1.52643537340105e-06,1.4310636808039e-05
202,3.08968807047203e-06,1.51695204620672e-06,1.78097276259711e-05
203,3.03931006552666e-06,1.51896490950583e-06,1.5491248806752e-05
204,3.21197821504102e-06,1.54142100032655e-06,1.76838874743747e-05
205,3.17910564651824e-06,1.53249123475972e-06,1.56892013866375e-05
206,3.0386741356332e-06,1.52406097253979e-06,1.5147853516005e-05
207,2.99779772307499e-06,1.51282135428257e-06,1.74852897168121e-05
208,3.71949596482132e-06,1.56922633087104e-06,1.44132061117501e-05
209,3.61963572299577e-06,1.53973754833946e-06,1.71942954689612e-05
210,3.50119626160598e-06,1.55646408042801e-06,1.57468093206025e-05
211,3.42648236315579e-06,1.56853856875064e-06,1.42400772254885e-05
212,3.54597403396538e-06,1.54917287687891e-06,1.749658643972e-05
213,3.49394606589577e-06,1.56339309331494e-06,1.72628368426594e-05
214,3.39828231556413e-06,1.54688050273159e-06,1.93754222612172e-05
215,3.35470237637388e-06,1.5843274010824e-06,1.82935149970485e-05
216,3.53347702459655e-06,1.51390173901489e-06,1.52235624672097e-05
217,3.46965152602705e-06,1.55047946333708e-06,1.43262452578926e-05
218,3.37940015116888e-06,1.53958827520321e-06,1.45472262193813e-05
219,3.31331177701394e-06,1.58802140682285e-06,1.50838326941775e-05
220,3.41009709520172e-06,1.57310238274968e-06,1.4392210234485e-05
221,3.37106943840937e-06,1.57906145186748e-06,1.74448838560679e-05
222,3.29907365942208e-06,1.54967945397714e-06,1.50823616735962e-05
223,3.25003066230099e-06,1.55147122841342e-06,1.45087959320364e-05
224,3.32331124895769e-06,1.53896416130305e-06,1.59853694434662e-05
225,3.24588118272293e-06,1.58274577101259e-06,1.69681021905229e-05
226,3.10897436719602e-06,1.52489372358837e-06,1.47192379931174e-05
227,3.05253053213092e-06,1.54621793784145e-06,1.511637294278e-05
228,3.24238968386003e-06,1.54558841642022e-06,1.8264394320177e-05
229,3.20553004030304e-06,1.5406034812506e-06,1.76678847712048e-05
230,3.06936902080496e-06,1.55831647758166e-06,1.62633522182264e-05
231,3.0393232097077e-06,1.55010532670537e-06,1.81279716916979e-05
232,3.17229888005515e-06,1.52039308363144e-06,1.75183275288056e-05
233,3.13604743722377e-06,1.55032100338426e-06,1.42248064173216e-05
234,3.00247745507995e-06,1.53367061792016e-06,1.51315631565812e-05
235,2.9677175991644e-06,1.55120966072018e-06,1.29633811591393e-05
236,3.12151555946144e-06,1.54282378721602e-06,2.16860859570705e-05
237,3.10183186402911e-06,1.54861787781319e-06,1.7698082505231e-05
238,2.97646182896917e-06,1.55987393761275e-06,1.73529728392839e-05
239,2.95122881817357e-06,1.5182950334841e-06,1.55869048177178e-05
240,3.61838902218702e-06,1.57639016410292e-06,1.69659215594362e-05
241,3.54169374450786e-06,1.58335254330297e-06,1.71626779260918e-05
242,3.42719688181111e-06,1.57106390363281e-06,1.46912389182281e-05
243,3.3710669637206e-06,1.55192756224652e-06,1.78882977049331e-05
244,3.49466495431217e-06,1.56952359232819e-06,1.41097201291383e-05
245,3.47172797032809e-06,1.56398618025323e-06,1.79735116878515e-05
246,3.36667838983794e-06,1.54306102800937e-06,1.79758936252202e-05
247,3.34587758360425e-06,1.55887975491635e-06,1.88270671187146e-05
248,3.44022317204522e-06,1.5278846364992e-06,1.49743844380059e-05
249,3.40411749309242e-06,1.55425516969735e-06,1.32686446988276e-05
250,3.31336568963332e-06,1.57346095405245e-06,1.31157322393624e-05
251,3.27347693482318e-06,1.53329219810505e-06,1.41173501372995e-05
252,3.35403356722535e-06,1.57732950950117e-06,1.70496230101972e-05
253,3.34203373708317e-06,1.5714104807205e-06,1.44833082700943e-05
254,3.27006840270279e-06,1.5689918229756e-06,1.4792682849714e-05
255,3.24568365856507e-06,1.52899539903114e-06,1.74827891919829e-05
256,3.97200634459568e-06,1.51753724338046e-06,1.59854289774996e-05
257,3.78974543410668e-06,1.5359896658785e-06,1.56410156672895e-05
258,3.61086331127317e-06,1.54343690026377e-06,1.76397329343709e-05
259,3.46553784786675e-06,1.58543341151718e-06,1.65732949908644e-05
260,3.79145381810021e-06,1.55402328583357e-06,1.50644753376253e-05
261,3.68216149011809e-06,1.59425597670983e-06,1.4774228024219e-05
262,3.51962514843333e-06,1.59780304994173e-06,1.63161678596941e-05
263,3.42587661552948e-06,1.58691825929504e-06,1.57401621079532e-05
264,3.78652522511718e-06,1.56434004587867e-06,1.61734064982236e-05
265,3.67361747660272e-06,1.59341266464031e-06,1.61721319965948e-05
266,3.48465038879081e-06,1.61063314277674e-06,1.58015690025777e-05
267,3.3773449427471e-06,1.57442716840542e-06,1.59217822071051e-05
268,3.70608283807956e-06,1.56242118130392e-06,1.4267191168267e-05
269,3.6481574411987e-06,1.59629760173565e-06,1.67577815861251e-05
270,3.45226425085244e-06,1.59423014152281e-06,1.47495221857499e-05
271,3.38505096960501e-06,1.60054707835637e-06,1.37451232255137e-05
272,4.34168496044692e-06,1.53825284449872e-06,1.7030993685041e-05
273,4.11068871984915e-06,1.58654244225661e-06,1.4264873601647e-05
274,3.96946159091971e-06,1.59739898304186e-06,1.66858088098493e-05
275,3.78745549775424e-06,1.59973604316944e-06,1.44240508673417e-05
276,4.05294128527385e-06,1.6145335180988e-06,1.56292826836078e-05
277,3.91228052106602e-06,1.6539632765753e-06,1.7134306446968e-05
278,3.80594637317375e-06,1.66319891050073e-06,1.58771016456938e-05
279,3.69056802896802e-06,1.5810871079702e-06,1.42156540500475e-05
280,4.08655896961008e-06,1.59172059168707e-06,1.81377020280747e-05
281,3.93107745824516e-06,1.62594693849221e-06,1.62881351221912e-05
282,3.81403839726681e-06,1.63771909758416e-06,1.50443204661243e-05
283,3.66741139974576e-06,1.58679712421875e-06,1.37546258263451e-05
284,3.91117272836861e-06,1.59415415561464e-06,1.44750857708443e-05
285,3.81804709084835e-06,1.60363370593741e-06,1.48199911912298e-05
286,3.7186453475482e-06,1.62330441406828e-06,1.3730592967811e-05
287,3.62100618381892e-06,1.61626744281287e-06,1.15502725721487e-05
288,3.67199734368497e-06,1.52370353720661e-06,1.60740155676674e-05
289,3.53499092103716e-06,1.55381964792304e-06,1.37485697412426e-05
290,3.39307332517743e-06,1.56939537228028e-06,1.43563710389801e-05
291,3.28392869359688e-06,1.5894051492169e-06,1.53105091007341e-05
292,3.56089166973507e-06,1.56320852294563e-06,1.53144264902421e-05
293,3.48255214012585e-06,1.5835603529305e-06,1.49589580696432e-05
294,3.35307333433257e-06,1.59081090870604e-06,1.38223038078095e-05
295,3.28444523619887e-06,1.61576298044531e-06,1.61375100165417e-05
296,3.53226250880556e-06,1.55551955356781e-06,1.51375564393149e-05
297,3.45687745191238e-06,1.57502822051916e-06,1.293615941094e-05
298,3.30719772071919e-06,1.59409661495473e-06,1.5899369351236e-05
299,3.23363461654347e-06,1.59337765454846e-06,1.39372015395753e-05
300,3.49223908588398e-06,1.59496162727823e-06,1.75319881160705e-05
301,3.45384192528896e-06,1.61011549004288e-06,1.48000157563071e-05
302,3.3099417503677e-06,1.61979589266944e-06,1.48234600416964e-05
303,3.26128852396069e-06,1.6025237602169e-06,1.34727044413433e-05
304,3.99352758209002e-06,1.56476045992411e-06,1.39485432807516e-05
305,3.83624463777818e-06,1.60586988281219e-06,1.66657476175093e-05
306,3.72522735043312e-06,1.60779819603341e-06,1.49289159635545e-05
307,3.597266770647e-06,1.62885800341897e-06,1.37439133633019e-05
308,3.80519832994838e-06,1.60931615812138e-06,1.62508213467675e-05
309,3.7174997114021e-06,1.63666624904706e-06,1.36465496854466e-05
310,3.63919693949587e-06,1.64604811646312e-06,1.63983987365961e-05
311,3.56048444614096e-06,1.63505792086453e-06,1.50781253974321e-05
312,3.81847184113487e-06,1.59469877194949e-06,1.64019146870166e-05
313,3.72651612970815e-06,1.61239896927808e-06,1.38718663235028e-05
314,3.63229337356808e-06,1.62745991746669e-06,1.32338448840433e-05
315,3.53557495190248e-06,1.63548931319295e-06,1.26891684734077e-05
316,3.70841305433249e-06,1.63178444529585e-06,1.39296329671905e-05
317,3.65668339705347e-06,1.64175555244667e-06,1.45742091113742e-05
318,3.59461743633317e-06,1.63820098603152e-06,1.30516205068696e-05
319,3.52754293732349e-06,1.64076971982157e-06,1.40645640658875e-05
320,3.72662718036894e-06,1.55943562113735e-06,1.62607127536253e-05
321,3.64035347106761e-06,1.56544417356576e-06,1.59086101130151e-05
322,3.43573794700801e-06,1.56783168231468e-06,1.68636259744915e-05
323,3.37140238062278e-06,1.56623531637184e-06,1.60527648163926e-05
324,3.61372895172774e-06,1.57886484441395e-06,1.57558101746974e-05
325,3.56479769840907e-06,1.56850800356265e-06,1.62645692326681e-05
326,3.398838722085e-06,1.57315921645667e-06,1.59351740482384e-05
327,3.35889293176032e-06,1.56108542863647e-06,1.7029786205608e-05
328,3.53821303248208e-06,1.55006834760577e-06,1.58639142292551e-05
329,3.5132932484571e-06,1.55058451703965e-06,1.36861127007582e-05
330,3.28258824794177e-06,1.57045138475194e-06,1.7144987446544e-05
331,3.2558732014217e-06,1.57340956798684e-06,1.62378616993019e-05
332,3.49171764406247e-06,1.54881794009097e-06,1.74716855259864e-05
333,3.49290723844958e-06,1.56293600694022e-06,1.46664739633127e-05
334,3.28200906112976e-06,1.57412613572268e-06,1.60531604475353e-05
335,3.27414573322673e-06,1.55332935285999e-06,1.67118163368536e-05
336,4.02688330172178e-06,1.61099205126224e-06,1.39086283124985e-05
337,3.91723385770877e-06,1.58883496851106e-06,1.63367425321032e-05
338,3.73110493800376e-06,1.56167319080826e-06,1.51442892481541e-05
339,3.65291811412072e-06,1.57610444000122e-06,1.30930095932128e-05
340,3.80799531728597e-06,1.58065599848769e-06,1.62898318370584e-05
341,3.74966642738776e-06,1.58349596511003e-06,1.48393723339301e-05
342,3.62009259239362e-06,1.59773611568167e-06,1.77620186427653e-05
343,3.57814465023816e-06,1.60472143043872e-06,1.55448453171696e-05
344,3.78823848804413e-06,1.56903074363579e-06,1.47525438111007e-05
345,3.74558401864288e-06,1.57311977860729e-06,1.39616238053386e-05
346,3.56061225492063e-06,1.58965541807055e-06,1.52936766839705e-05
347,3.51957019535004e-06,1.59547113894988e-06,1.39902235586697e-05
348,3.64923797643702e-06,1.57794936601786e-06,1.42342308071163e-05
349,3.63869087489535e-06,1.57911084096545e-06,1.52553166688478e-05
350,3.49616903644127e-06,1.58687023549524e-06,1.54721450155257e-05
351,3.48112343931276e-06,1.58679811010641e-06,1.35286722791098e-05
352,3.52486949564275e-06,1.54371292549729e-06,1.57813408105448e-05
353,3.47236867701703e-06,1.58177911283337e-06,1.61041377013204e-05
354,3.28589654129068e-06,1.54450366409888e-06,1.4082826259476e-05
355,3.25287423009383e-06,1.57466340462802e-06,1.68288256270288e-05
356,3.47481208372037e-06,1.54781285168377e-06,1.69751111811747e-05
357,3.45331090015706e-06,1.56903967020406e-06,1.51850133060172e-05
358,3.29868171204052e-06,1.53606416945215e-06,1.61418268201133e-05
359,3.28737292866498e-06,1.54791892107773e-06,1.65526897660139e-05
360,3.37725910632644e-06,1.55972338702606e-06,1.79537541154247e-05
361,3.38313868990181e-06,1.54851124213571e-06,1.42900954514948e-05
362,3.17336089600749e-06,1.56164302252602e-06,1.60659875638407e-05
363,3.1783443429947e-06,1.56423828353094e-06,1.52048199760111e-05
364,3.37368286770749e-06,1.54052550539188e-06,1.55831239472925e-05
365,3.39307994322373e-06,1.54526455857784e-06,1.34801428051082e-05
366,3.21235529883163e-06,1.56901198329782e-06,1.71740946036257e-05
367,3.22746501626835e-06,1.55217123864545e-06,1.5477675053354e-05
368,3.80295295876547e-06,1.60195983567672e-06,1.66555555892017e-05
369,3.7493427404811e-06,1.58193601546053e-06,1.58057333094962e-05
370,3.57580051662708e-06,1.60223444061749e-06,1.35123670465038e-05
371,3.5429659128692e-06,1.57049702619419e-06,1.65987621114137e-05
372,3.66845588651638e-06,1.59275431977148e-06,1.45737417023937e-05
373,3.65526032146934e-06,1.58272129871912e-06,1.69760081241075e-05
374,3.53417420176591e-06,1.58250986985504e-06,1.47811829696346e-05
375,3.53025545185642e-06,1.56975041762969e-06,1.48555097076824e-05
376,3.63411594301214e-06,1.60324388372286e-06,1.43657428858024e-05
377,3.64569327390351e-06,1.56779008423948e-06,1.22652375099916e-05
378,3.46537142117783e-06,1.6010245312729e-06,1.29949100153094e-05
379,3.47126974946288e-06,1.54886054595063e-06,1.4159488744331e-05
380,3.55476102189386e-06,1.59618065465242e-06,1.44280958401573e-05
381,3.58291890594286e-06,1.57615099714706e-06,1.42155165151973e-05
382,3.45736148200568e-06,1.58890177242753e-06,1.51353962988622e-05
383,3.47763564509779e-06,1.614142003741e-06,1.41055083968624e-05
384,3.56296122762055e-06,1.52744614484174e-06,1.60811267613762e-05
385,3.38788399034051e-06,1.51144802143045e-06,1.43513924610633e-05
386,3.3020475982847e-06,1.54930991924248e-06,1.41968916417318e-05
387,3.15055120364523e-06,1.54571742634706e-06,1.50413018263339e-05
388,3.39613338530111e-06,1.56542027301307e-06,1.59380685820125e-05
389,3.28068616703645e-06,1.54260930831126e-06,1.56374614212654e-05
390,3.20052058057942e-06,1.57381187208119e-06,1.3884859917548e-05
391,3.09076096550205e-06,1.57409059455506e-06,1.71343659099347e-05
392,3.44644351741883e-06,1.51766397065657e-06,1.55217343456655e-05
393,3.3120533780641e-06,1.52790317582486e-06,1.33165519239863e-05
394,3.2403547745273e-06,1.54628346426402e-06,1.71598259480191e-05
395,3.10253759729885e-06,1.57565757873074e-06,1.44816986791845e-05
396,3.34058275922749e-06,1.54555615080346e-06,1.67314241027549e-05
397,3.25063518943319e-06,1.53828076434599e-06,1.49165054959402e-05
