"A","alpha","p","c","N","failed","conv_iter"
0.320750395048485,1.06669153816991,1.10188470415895,0.00508170386750525,284,FALSE,30
0.218182020324686,1.16639718819823,1.14026999445684,0.00481908995934297,299,FALSE,30
0.228065839729666,1.16099553924536,1.24321773379198,0.0105589840410755,410,FALSE,30
0.0985521581236433,1.67442137182334,1.19732432844775,0.0122557319062638,329,FALSE,30
0.219572665466564,1.31478681203494,1.16845069149834,0.00782294060890943,351,FALSE,30
0.230225043098672,1.20922223845104,1.18120343337242,0.012735107389438,506,FALSE,30
0.332075964914768,1.19719509340822,1.08665493828302,0.00982162753544809,307,FALSE,30
0.164941907965833,1.44231822379908,1.12601552318007,0.0061761749503695,349,FALSE,30
0.232084947553798,1.14117713937511,1.18399886083511,0.0093752674049388,351,FALSE,30
0.251217711091037,1.26358078026696,1.12643873578107,0.00915117264426199,322,FALSE,30
0.239340143296725,1.09733357588414,1.25025312636292,0.0130858119080984,415,FALSE,30
0.172134359669657,1.48673399973675,1.11928982139343,0.00758035022795951,293,FALSE,30
0.16089087704877,1.19857206795039,1.37516404824487,0.0245266782294292,281,FALSE,30
0.125892052787366,1.39366521805585,1.31377053067715,0.0133017317580791,247,FALSE,30
0.142495053867059,1.50468415208157,1.13176380355636,0.00775901958452702,302,FALSE,30
0.208923873635452,1.35213531226823,1.09866240031501,0.00470523325244357,329,FALSE,30
0.165698155758236,1.37906719672621,1.22587144694981,0.0101302247134516,596,FALSE,30
0.2215491139588,1.30172672415093,1.17003839717224,0.00902425962941522,441,FALSE,30
0.331826694899195,1.26771001410645,1.07682490596892,0.00523824553625328,364,FALSE,30
0.145564673744999,1.38555575526498,1.19504954229001,0.00687255623992597,240,FALSE,30
0.164978691053118,1.4714512205146,1.15212235336763,0.010853437897155,399,FALSE,30
0.207607343661154,1.19535269145014,1.19537179783654,0.00879194200099292,364,FALSE,30
0.226540486241673,1.28953588005073,1.13089584748244,0.00570698204187806,373,FALSE,30
0.16910835467559,1.44511253653106,1.1164635721228,0.00666374909749888,372,FALSE,30
0.20081214593167,1.20561412171754,1.18481832430419,0.00825452428503315,374,FALSE,30
